Date,Crude_Oil_mean_diff(1),Gold_mean_diff(1),USD_INR_mean_diff(1),Crude_Oil_std,Gold_std_diff(1),USD_INR_std,Fuel and light_diff(1),Housing_diff(1),Miscellaneous_diff(1),Pan; tobacco; and intoxicants_diff(1),Demo_Shock,GST_Shock
2016-05-31,3.6053620332516516,-1.322791563551391,-0.5587873912992904,3.0576535066928643,0.17551229495809295,0.17792417610937583,-0.4400000000000004,0.0600000000000005,0.25,-0.47000000000000064,0,0
2016-06-30,4.424242663693121,14.971014113653382,0.46616203341132234,1.8325080039465231,9.535364969580787,0.3679285570031937,-0.08999999999999986,-0.020000000000000462,-0.2999999999999998,-0.379999999999999,0,0
2016-07-31,2.1159090562300236,19.236366965553998,0.3079535744407025,1.3345067280145715,6.6163823650642435,0.3619675790065613,-0.020000000000000018,0.11000000000000032,-0.10999999999999988,-0.3100000000000005,0,0
2016-08-31,-3.428723141228481,60.4402542444534,-0.03611591884067877,2.0371587486154605,-18.944005593960824,0.183515998016586,-0.16999999999999993,-0.040000000000000036,0.1599999999999997,-0.5199999999999996,0,0
2016-09-30,0.674513238310567,0.7708115982466097,-0.27917693712696234,2.850336562960683,0.39262155764821216,0.17157759598762107,-0.2599999999999998,-0.1299999999999999,0.16999999999999993,0.03000000000000025,0,0
2016-10-31,0.10421011099231237,-12.979254319262509,-0.21032457012432815,1.2239608508641031,-2.9103293801420573,0.2286487776245954,0.5799999999999996,-0.11000000000000032,0.33000000000000007,-0.040000000000000036,0,0
2016-11-30,3.9679433318959667,-61.715356339623895,0.01690629240754049,1.1517709944928585,1.5402287090509628,0.14491555124185643,-0.16999999999999993,-0.02999999999999936,0.15000000000000036,0.1999999999999993,1,0
2016-12-31,-4.110215414138068,-28.089186895461353,0.8893197790368816,1.4691745532815297,31.40712337204608,0.8461229602330474,-0.10000000000000009,-0.11000000000000032,0.16999999999999993,-0.7299999999999995,0,0
2017-01-31,7.603180798617274,-84.66362415660501,0.22596012462268789,1.2938608049549378,-27.602074546893558,0.2945592577833092,0.9700000000000002,-0.05999999999999961,-0.09999999999999964,0.09999999999999964,0,0
2017-02-28,0.7222728729248047,40.813631924715764,0.24172245372425039,0.8502493760629377,0.46319461375219717,0.1424139999761881,-0.43000000000000016,0.03999999999999915,0.25,-0.02999999999999936,0,0
2017-03-31,0.46100071993741665,43.372251753373575,-1.069275873357597,0.4994517138001081,-4.380979789310603,0.25051467905278657,0.56,-0.11999999999999922,-0.1900000000000004,-0.11000000000000032,0,0
2017-04-30,-3.4153487827466904,-4.316719652258826,-1.1073995838994506,1.8711319289507962,6.758918676573833,0.7290132464041116,1.5699999999999998,0.05999999999999961,0.07000000000000028,0.04999999999999982,0,0
2017-05-31,1.416847768037215,39.13673918350878,-1.3472661723261297,1.7386745759292437,-4.920912095764152,0.2722777318163239,0.6600000000000001,-0.09999999999999964,-0.6100000000000003,-0.25,0,0
2017-06-30,-2.538151658099629,-24.715007483440786,-0.15038165216860477,1.6360812777406948,2.84383272878825,0.26235073734194253,-0.6699999999999999,-0.020000000000000462,-0.43999999999999995,0.1200000000000001,0,0
2017-07-31,-3.8443476032362653,15.259092067070242,0.05341020968590726,1.5552400555154136,-1.4993009573466445,0.12673626560307175,-1.0,-0.13999999999999968,-0.52,-0.5499999999999998,0,1
2017-08-31,1.6119046644731014,-24.959094291125666,0.010085118281381256,1.6699842267737792,2.8857143586942477,0.20540428938817923,0.40000000000000036,0.20999999999999996,-0.010000000000000231,0.7699999999999996,0,0
2017-09-30,2.755051322605297,48.69564484463967,-0.47171669717160825,0.6993078117409205,-2.505079271568597,0.18663477016686555,0.15999999999999925,0.6699999999999999,0.5700000000000003,0.45999999999999996,0,0
2017-10-31,3.586377161630196,30.647215785940716,0.40587938202093454,1.9086444509354317,3.4733472926322015,0.5500299637292738,0.54,0.5199999999999996,-0.020000000000000018,0.10000000000000053,0,0
2017-11-30,2.1557571361591243,-35.19285391935546,0.6717373736493073,1.6454205755140474,-10.150324846070024,0.26375111581110794,0.8000000000000007,0.5800000000000001,-0.3500000000000001,-0.040000000000000036,0,0
2017-12-31,5.242727453058421,1.9363514293324897,-0.22177713567560886,0.9881999691607362,-1.8811198058183471,0.33644874222775945,1.88,0.6800000000000006,0.2400000000000002,0.9799999999999995,0,0
2018-01-31,1.2310392784349773,-15.148253601866827,-0.594631541859016,1.6318242468878026,9.548941801076932,0.2115254096670509,-0.33999999999999986,0.8899999999999997,0.06999999999999984,-0.1299999999999999,0,0
2018-02-28,4.8310550744982805,64.60537700771533,-0.5912867007048206,1.1097285542267947,-2.919756837824888,0.19014513969757493,-0.16999999999999993,0.08000000000000007,-0.010000000000000231,-0.17999999999999972,0,0
2018-03-31,-3.2934127227119774,0.5715037470279185,0.7087116656096057,1.8521752852397904,-0.9322446405446101,0.3798745032846989,-0.8500000000000005,-0.05000000000000071,0.07000000000000028,-0.3100000000000005,0,0
2018-04-30,1.3058636231855871,-7.042243541370681,0.6575068560513557,2.403428950349895,-2.090743438619006,0.1468810778236119,-1.1499999999999995,0.030000000000001137,0.31000000000000005,0.4500000000000002,0,0
2018-05-31,4.796017304127346,11.170125853963555,0.6017551834965218,2.7205617642933975,-0.035864930073435275,0.7260788196106508,-0.5700000000000003,0.1899999999999995,0.7999999999999998,0.1900000000000004,0,0
2018-06-30,5.382402660930637,-32.69504990982455,1.9902177103804775,1.9115628116855208,-1.3688782229802232,0.6355417358581666,0.6399999999999997,-0.09999999999999964,0.46999999999999975,0.08999999999999986,0,0
2018-07-31,-1.1652595567407076,-22.624012822690247,0.2138667768079472,1.4910778521758405,8.181898502890972,0.6114637492155458,1.42,0.049999999999998934,0.23000000000000043,0.05000000000000071,0,0
2018-08-31,-1.0495231430251977,-43.291975541548254,0.9106010503067097,2.166203932785289,-5.472538449510685,0.2015439906684715,0.7400000000000002,-0.14999999999999858,0.13999999999999968,-1.7700000000000005,0,0
2018-09-30,-1.0073925666658283,-36.77965319486475,0.8450623614043593,2.0174352768399704,-0.3763134917036517,0.8696126932595442,0.5900000000000007,-0.7100000000000009,-0.20000000000000018,-0.8700000000000001,0,0
2018-10-31,5.150391487453291,-3.0671774159307006,2.6771355007005724,1.8169063408757615,-7.42684257886135,0.6458509069047633,0.08000000000000007,-0.5199999999999996,0.05000000000000071,0.16000000000000014,0,0
2018-11-30,1.5565667857294585,17.084569781759456,1.440999039359724,3.4168244471022273,11.10017402841935,0.4891434626577857,-0.08000000000000007,-0.5200000000000005,1.08,0.5,0,0
2018-12-31,-14.521838960911452,5.566804064121243,-1.7034011056771874,5.383763479000148,-7.007882215063949,1.095084889617266,-1.3100000000000005,-0.5599999999999996,-0.5800000000000001,0.0699999999999994,0,0
2019-01-31,-8.7515365798752,33.63029526219225,-1.1138107167693931,4.090243903268167,5.315139264896191,0.89094613397989,-2.7700000000000005,-0.6699999999999999,0.22999999999999954,-0.4299999999999997,0,0
2019-02-28,2.6029398426506134,36.73333121037126,-0.1717351751544811,2.503299334890116,-3.9226985768090668,0.6289415153514575,-2.3499999999999996,-0.1200000000000001,-0.33999999999999986,-0.21999999999999975,0,0
2019-03-31,4.415868958182948,28.530000902258962,0.5662920744522779,2.112485933013374,-0.7419333474306669,0.28971053766347316,-0.8800000000000001,-0.10000000000000053,-0.020000000000000462,0.0,0,0
2019-04-30,2.652619879586368,-19.90140526181176,-1.5675806681315123,0.961093174259814,0.8623631698906209,0.744604637091839,1.0999999999999999,-0.16999999999999993,-0.33999999999999986,-0.8799999999999999,0,0
2019-05-31,4.61647236811649,-14.328586859104462,-0.23171950831557808,1.667026678229045,-0.10337952828824903,0.39293216698937716,0.2200000000000002,-0.16999999999999993,-0.5800000000000001,-0.34000000000000075,0,0
2019-06-30,-1.402787385721922,-0.843492349617236,0.430204067305624,1.9297932361120789,-1.947750122878423,0.366325937376527,-0.08000000000000007,0.0600000000000005,-0.47999999999999954,-0.3399999999999994,0,0
2019-07-31,-7.20330437369968,76.31347470490846,-0.3099730284317701,2.1007635065932746,27.58343397952998,0.22018189077779945,-0.23999999999999977,0.019999999999999574,-0.10000000000000053,0.23999999999999977,0,0
2019-08-31,1.1993914894435704,53.81696007770029,-0.7293283047883392,1.385805438099596,-24.913613124583627,0.22599803774757296,-2.5300000000000002,0.03000000000000025,0.21000000000000085,0.7199999999999998,0,0
2019-09-30,-4.73557354621736,88.54941676445151,2.355675135676563,1.3069363078317107,17.43591356543275,0.8225914985549015,-1.41,-0.03000000000000025,-0.020000000000000462,0.11000000000000032,0,0
2019-10-31,2.8696104850603845,5.939818807494703,0.33335519765878985,2.287369702983632,-10.092386444897105,0.47645432161660944,-0.4800000000000002,-0.08999999999999986,-0.2599999999999998,-0.41000000000000014,0,0
2019-11-30,-2.7392552456747126,-14.645761557000469,-0.446407626134274,1.3244002467768075,-9.679318998140378,0.27798452601511525,0.16000000000000014,-0.16999999999999993,-1.0,-0.6699999999999999,0,0
2019-12-31,3.0863977831096108,-24.12089232134781,0.37136090517537923,0.9068251049813748,6.725224491516649,0.4202101071696207,0.09000000000000008,-0.08999999999999986,0.21999999999999975,-0.6600000000000001,0,0
2020-01-31,2.5473372554366236,12.472281848197326,-0.2645729031913646,2.0950708599038395,2.8226591637937197,0.344918649881428,2.63,-0.1900000000000004,0.5,0.11000000000000032,0,0
2020-02-29,-1.5072128084808512,76.44428069224,0.026608312554031954,3.164740898972754,-2.900308718762183,0.3501677373938631,2.96,-0.09999999999999964,0.5800000000000001,0.31000000000000005,0,0
2020-03-31,-8.298695481341817,36.84389568826441,0.298439440519914,2.3194485880712064,20.26241684867225,0.30349455521128366,2.7,0.040000000000000036,-0.2400000000000002,0.4199999999999995,0,0
2020-08-31,2.4642292821831404,108.85552158280325,-0.7850747391169364,0.5093442028252538,34.067812087464304,0.30318023540709943,2.16,-0.2999999999999998,0.75,-0.75,0,0
2020-09-30,1.7830433578965028,121.45982698870989,-0.2988539512112993,0.45197313978475984,-23.389478273685633,0.5115198161065718,0.52,-0.1499999999999999,0.1800000000000006,0.6900000000000013,0,0
2020-10-31,-3.116817969780463,-45.79717674090239,-1.153140179522623,1.5759091937451568,-5.144097072660877,0.18537370930696503,-0.38000000000000034,-0.27,-0.10000000000000053,-0.5300000000000011,0,0
2020-11-30,-0.37909091602671907,-20.195456764914752,-0.0034030567515941357,1.74848409603587,-19.625352153340202,0.3507691694512279,-0.6699999999999999,0.43999999999999995,-0.009999999999999787,-0.09999999999999964,0,0
2020-12-31,2.494480554159587,-37.04069168949536,0.6883000460537971,2.992820320560055,32.44016218327053,0.28231580452081245,-0.5099999999999998,-0.08000000000000007,0.1299999999999999,-0.16999999999999993,0,0
2021-01-31,6.246211200026991,-3.013463622541394,-0.542376310929015,1.2837689460651616,-23.295736976529422,0.23101666324676337,1.2999999999999998,0.020000000000000018,-0.41000000000000014,0.2599999999999998,0,0
2021-02-28,4.905693496482961,4.613474085711005,-0.581276192674963,1.4403596071966374,11.780898376747562,0.18291630363349795,0.9500000000000002,0.040000000000000036,-0.10999999999999943,0.1899999999999995,0,0
2021-03-31,7.067523256937662,-58.46976521809893,-0.3887261890229752,3.122621155930365,-4.689764680033477,0.22143359972142462,-0.3400000000000003,-0.020000000000000018,0.33000000000000007,-0.16999999999999993,0,0
2021-04-30,3.4641742789227052,-86.81761129628057,0.048702239990234375,2.6317356496244853,-15.048322000326667,0.3740044108753127,0.8999999999999999,0.27,0.1299999999999999,-0.8300000000000001,0,0
2021-05-31,-0.3949009891555306,38.72806328935599,1.6541796597567497,1.820912953273151,5.010762229840175,0.7136597094288575,3.5500000000000007,0.22999999999999998,-0.8300000000000001,-0.8599999999999994,0,0
2021-06-30,3.016536481452718,94.86883703454737,-1.2007749152906086,1.1700736746180913,19.753044209686774,0.4479267456091705,3.879999999999999,0.1299999999999999,1.13,1.0199999999999996,0,0
2021-07-31,5.084372318152219,-18.991556539163867,0.2638613382975308,1.6407684040245218,16.065870562237528,0.6428358283084782,0.75,-0.10999999999999988,-0.040000000000000036,-6.049999999999999,0,0
2021-08-31,0.8404551419344841,-29.659102006392004,0.9969638477672191,2.040677172640713,-43.3034863384279,0.1789363243002182,-0.22999999999999865,0.10999999999999988,-0.5,0.73,0,0
2021-09-30,-3.7350006103515625,-19.231828169389246,-0.34396396983753164,2.104307641006569,14.081977217441121,0.26935572832105825,0.5699999999999985,0.040000000000000036,-0.3099999999999996,-0.7000000000000002,0,0
2021-10-31,4.380453629927203,-6.831809303977252,-0.6143677451393756,2.6347429653289387,2.6201400080615365,0.3695965222724718,0.6800000000000015,-0.31999999999999984,-0.020000000000000462,0.22000000000000064,0,0
2021-11-30,8.85210060350822,-1.9952463917918521,1.3566644181420742,1.8069685424982638,-12.76804352805976,0.34619641224414377,0.7199999999999989,-0.040000000000000036,0.4500000000000002,0.03999999999999915,0,0
2021-12-31,-2.8952815893924537,41.48614660485987,-0.4545374123049015,3.8314794313808447,18.658078173174534,0.284812770472494,-1.0,0.1200000000000001,-0.08000000000000007,-0.21999999999999975,0,0
2022-01-31,-6.016126655307218,-25.969170491214754,0.920327333593562,2.9759508730240563,-18.822183348808075,0.49470054169827254,-2.4000000000000004,-0.050000000000000266,-0.09999999999999964,-0.8899999999999997,0,0
2022-02-28,10.717598372117834,24.7116034529472,-0.9481867282780598,3.677586263256535,2.1369821087911234,0.3603752583785515,-1.629999999999999,-0.08999999999999986,-0.10000000000000053,-0.71,0,0
2022-03-31,8.456619880312957,43.15165550595225,0.4721123105003784,3.1860721916836408,21.573089187821495,0.3518966519615859,-0.5899999999999999,0.04999999999999982,0.03000000000000025,-0.06000000000000005,0,0
2022-04-30,18.454043811300537,90.88891707710604,1.2574050239894632,7.233523943796217,-9.336657204365881,0.42137673403268233,-1.2100000000000009,-0.18999999999999995,0.4399999999999995,0.5899999999999999,0,0
2022-05-31,-6.270663575356053,-14.983420425320219,-0.00861257549151162,3.7930956059619763,-1.809128298503179,0.34764109692689676,3.1500000000000004,0.0900000000000003,1.0099999999999998,-0.2799999999999998,0,0
2022-06-30,5.6653467648989135,-89.50865827287953,1.0876046878434806,4.983108919727719,-9.831055849179702,0.5142210035038253,-1.1300000000000008,0.17999999999999972,-1.209999999999999,-1.5500000000000003,0,0
2022-07-31,5.599545912309125,-11.586370294744256,0.7691175287420151,3.903031545744065,-2.7855535931402073,0.4047710746868586,0.6000000000000014,0.28000000000000025,-0.54,0.6800000000000002,0,0
2022-08-31,-12.422511971874144,-101.50497608267392,1.5343888848374974,3.7249084190443797,10.73711166034149,0.3622832816179338,1.6199999999999992,-0.03000000000000025,-0.3700000000000001,-0.050000000000000044,0,0
2022-09-30,-7.293892396409575,29.387783516514673,-0.04737239545423222,2.925438106551891,-3.8500013552326173,0.3713347290286857,-0.9800000000000004,0.1599999999999997,0.040000000000000036,-0.1100000000000001,0,0
2022-10-31,-7.293597074365422,-82.44643935855674,0.6590295422218446,2.7700887301776183,5.417788377075354,0.8098770506634597,-0.3899999999999988,0.5100000000000007,0.10999999999999943,0.31000000000000005,0,0
2022-11-30,3.146537714706355,-14.193727435487745,2.0974231406207764,2.2361158115172035,-2.124904615101986,0.4381190662934795,-0.46000000000000085,0.08000000000000007,-0.15999999999999925,-0.10999999999999988,0,0
2022-12-31,-2.73880934612059,61.06646358605599,-0.5937280861330265,5.037788057811283,17.139703141623198,0.6413802679310783,0.6899999999999995,-0.020000000000000462,0.10999999999999943,0.19999999999999973,0,0
2023-01-31,-9.396364038640812,70.1545354669745,0.7449781244451401,3.065644321751962,-28.87250115595841,0.5222701508077927,0.2900000000000009,-0.16000000000000014,0.16000000000000014,0.48,0,0
2023-02-28,2.576363997025922,99.97726162997151,-0.6165233958851246,3.171902190334924,20.86600514701837,0.5786245082214199,-0.07000000000000028,0.15000000000000036,0.040000000000000036,0.5700000000000003,0,0
2023-03-31,-0.5510005604136978,-44.44134743430391,0.7584182739257841,1.8561232881890533,-6.214536770144019,0.34935387072786994,-0.9399999999999995,0.20999999999999996,-0.08999999999999986,0.10000000000000009,0,0
2023-04-30,-4.277043350883162,60.36586117951765,-0.2700632178265181,4.12081880176964,32.11410075743032,0.27729446820314424,-1.1100000000000012,0.1299999999999999,-0.35000000000000053,-0.22999999999999998,0,0
2023-05-31,4.249544342704439,88.62912783415413,-0.3059904015582475,2.7340734765360697,-47.24162090515229,0.1654838841840246,-3.2699999999999996,-0.04999999999999982,-0.8499999999999996,0.46999999999999975,0,0
2023-06-30,-7.766934718256408,-10.31173440684438,0.28995142397673135,1.8004497789898621,17.58633307863365,0.4334823821081566,-0.8199999999999994,-0.07000000000000028,-0.019999999999999574,0.08999999999999986,0,0
2023-07-31,-0.687293734946266,-48.864626677139995,-0.07533475250123445,1.5031303068331001,-12.063440801447225,0.2586330875555482,-0.7800000000000002,-0.28000000000000025,0.29000000000000004,0.16000000000000014,0,0
2023-08-31,5.081537089822618,6.96731131417414,-0.031221431055115545,3.1414468821046873,0.4529850669660789,0.250616835993354,-0.25,-0.08999999999999986,-0.14000000000000057,0.14000000000000012,0,0
2023-09-30,5.020538298486429,-31.82442801339289,0.6489427775823344,1.2548701741969763,-3.119849401051166,0.2818015126140371,0.6399999999999997,-0.08999999999999986,-0.13999999999999968,0.24999999999999956,0,0
2023-10-31,7.461366230903451,-3.8422328404017208,0.21812265210516557,2.2707955957416224,6.928093950254649,0.18864932803972517,-4.42,-0.4299999999999997,-0.14000000000000057,-0.21999999999999975,0,0
2023-11-30,-3.861622632839982,1.8538905552454708,0.18884298811742894,2.429188910605917,42.44428745753272,0.11597185634530678,-0.28,-0.15000000000000036,-0.3099999999999996,-0.009999999999999787,0,0
2023-12-31,-6.6763638583096565,70.077276056463,0.13779969648882684,2.095906762415626,-38.033307693425954,0.4248238321712597,-0.38,-0.25,-0.08000000000000007,-0.06000000000000005,0,0
2024-01-31,-4.6205846613103745,47.24026079714554,-0.14951393821023373,2.172572058418701,0.8269302378205481,0.23551237268196137,-0.21999999999999997,0.08000000000000007,-0.3099999999999996,-0.16000000000000014,0,0
2024-02-29,1.6567707891049537,-2.5379029583980355,-0.08199442987856287,2.1899043810131404,-14.710964834194176,0.10942814012918602,0.39,-0.4299999999999997,-0.25000000000000044,-0.3700000000000001,0,0
2024-03-31,2.647990825013352,-5.785914703432127,-0.15026759114078914,2.061499158478134,0.25137311883365143,0.07712423759415284,-0.17000000000000004,-0.3200000000000003,-0.18999999999999995,-0.1599999999999997,0,0
2024-04-30,3.0876192365373925,139.95238095238074,0.0438377743675602,1.9907194534886767,13.237446913049098,0.25734110869624566,-2.58,-0.16999999999999993,-0.1299999999999999,-0.010000000000000231,0,0
2024-05-31,4.200475816602818,168.07662157991763,0.38663383582969857,1.3066711185864417,10.827210959071312,0.11679370876437575,-0.6699999999999995,-0.029999999999999805,0.040000000000000036,-0.11999999999999966,0,0
2024-06-30,-6.046085825079501,16.296043667397498,-0.036960345483109336,0.8122284980796163,-1.0323011139028964,0.12479771914295855,0.34999999999999964,-0.1200000000000001,-0.1299999999999999,0.03999999999999959,0,0
2024-07-31,0.057587067977237894,-22.591958750849244,0.11086112312649732,2.9318744850782172,-19.866442993378325,0.11777454148904327,0.06000000000000005,0.1299999999999999,0.0,0.050000000000000266,0,0
2024-08-31,0.8637167225713256,65.58328645125675,0.09940034617547155,2.5043612464888216,19.04119373991284,0.12146363796527032,-1.8700000000000006,-0.009999999999999787,0.4299999999999997,-0.06000000000000005,0,0
2024-09-30,-5.000215884725094,75.37171954128598,0.30558972867581247,1.7235256861075459,6.035088895328862,0.08171664864714229,0.23000000000000043,-0.020000000000000018,0.050000000000000266,-0.31000000000000005,0,0
2024-10-31,-5.9430970030945645,101.85475905117028,-0.07875681955576397,1.9949302160862097,18.87785851706041,0.17388744185868646,3.91,0.06000000000000005,0.1599999999999997,-0.20000000000000018,0,0
2024-11-30,2.4450527214855953,119.79960199517973,0.21439255740084207,2.575225721406163,-11.099590745956775,0.08498364188896106,-0.32999999999999985,0.08999999999999986,0.27000000000000046,-0.009999999999999787,0,0
2024-12-31,-1.9974332379011486,-39.5614835055967,0.3243876550015017,1.2800171312158293,2.017896399371601,0.12528344196523478,-0.16000000000000014,0.06000000000000005,-0.0600000000000005,-0.1499999999999999,0,0
